L,T,activity_late,alpha_async,autocorr_late,bias_mean_late,block_fraction,coherence_late,config_id,corr_A_late,corr_B_late,dephase,diagonal_ablation,entropy_late,eta_intrinsic,eta_weight,formalism,gamma,geometry,imprint_duration,imprint_start,imprint_strength,interface_density_late,intrinsic_bias_limit,intrinsic_enabled,intrinsic_target_activity,lesion_fraction,lesion_time,memory_mean_late,memory_strength,metric_stride,neighbor_pattern_entropy_late,order_bias,orientation_anisotropy_late,p0,plasticity,profile,repair_reference_corr,save_dense,schedule,second_imprint_duration,second_imprint_start,second_lesion_time,seed,sensitivity_point,sequential_events_per_sweep,sigma_birth,sigma_survive,snapshot_every,spectral_peak_fraction_late,structural_additions_total,structural_enabled,structural_interval,structural_link_fraction_late,structural_min_degree,structural_removals_total,structural_rewire_probability,structural_swap_tolerance,structural_target_fraction,structural_utility_tau,task,tau_memory,theta_input,theta_memory,theta_phase,weight_decay,weight_sum,selection_role,selection_score
72,500,0.4517061743210554,0.5,-0.2373996618758656,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__block_async__lesion__s4__89bba891b8,0.0034529531321765,-0.0013011288749795,0.25,False,0.5660203591483743,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.4690957099225086,0.3,0,0.42,0.08,300,0.4516948306994711,0.2,20,0.9538554032729346,,1.1912475345999052e-18,0.2,fixed,primary,0.0037727368116631,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.4114955132168639,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0037727368116631
72,500,0.445746408423621,0.5,-0.2166321433278892,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__block_async__lesion__s5__0b9497926f,-0.0033791147818138,-0.0019505053445883,0.25,False,0.990823812581817,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.0174490417775914,0.3,0,0.42,0.08,300,0.4457829616267217,0.2,20,0.0,,0.0,0.2,plastic,primary,-0.0032595644379568,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0496851477486302,0,0,40,0.9912551440329218,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,0.10014914460002493
72,500,0.4385835834440324,0.5,-0.1226025284417021,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__block_async__lesion__s2__702f2dba4f,-0.0859519464859721,-0.0186623391749411,0.25,False,0.9671790376878878,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.0641601818567731,0.3,0,0.42,0.08,300,0.4380486044335805,0.2,20,0.0184025627678899,,4.0144525228623775e-18,0.2,plastic,primary,-0.0712407217532426,False,block_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.0216218237618331,0,0,40,0.9883187585733882,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,0.007591650886973348
72,500,0.4459782027447093,0.5,-0.2215464993381664,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__block_async__lesion__s1__667e18ec44,-0.0060789153825504,-0.0034821963053471,0.25,False,0.9898649559569922,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.0276792598563324,0.3,0,0.42,0.08,300,0.4458872588176771,0.2,20,0.0,,2.3499937665113443e-19,0.2,plastic,primary,0.0081354804612885,False,block_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.0886381869495202,0,0,40,0.9913194444444444,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0081354804612885
72,500,0.450660531623695,0.5,-0.2367911010911475,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__block_async__order_ab__s3__d0d214941d,0.0006235157804197,-0.0038525528699298,0.25,False,0.6232188217363712,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.4395491209273847,0.3,0,0.42,0.08,300,0.4490764957354491,0.2,20,0.9326768142100232,-0.0044760686503495,8.944633608501437e-19,0.2,fixed,primary,,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.1445177399574639,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,median,0.5964251848526598
72,500,0.4504519326821748,0.5,-0.2369977726192234,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__block_async__order_ab__s5__46698f1c15,-0.0033892977561658,0.0016805332179423,0.25,False,0.6385491466512299,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.4307918189825971,0.3,0,0.42,0.08,300,0.4488630855216769,0.2,20,0.9249999142730492,0.0050698309741082,1.0049283123560037e-18,0.2,fixed,primary,,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.1061693313484201,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,visual,0.8719152485988391
72,500,0.4445026682094927,0.5,-0.2023396275667473,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__block_async__order_ab__s5__553434e65c,-0.0150746553402022,-0.0080531143958174,0.25,False,0.97999903873871,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.068236717800701,0.3,0,0.42,0.08,300,0.4428894902236106,0.2,20,0.000531728622145,0.0070215409443848,1.4265702735265688e-18,0.2,plastic,primary,,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0628580815365724,0,0,40,0.985778892318244,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,median,1.0507876828179485
72,500,0.4444307914811644,0.5,-0.2004415821289099,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__block_async__order_ab__s2__6ffe690744,-0.0183382278260839,-0.0124179238088381,0.25,False,0.9837959207369832,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.0544607755786885,0.3,0,0.42,0.08,300,0.442506658904562,0.2,20,0.0,0.0059203040172458,1.3178068923138877e-18,0.2,plastic,primary,,False,block_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.0423429237157075,0,0,40,0.9863575960219478,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,visual,-0.02117146185785375
72,500,0.4506064712919148,0.5,-0.2368775947638528,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__block_async__order_ba__s1__e53fcbdb0c,0.0023449290389316,-0.0022999985480406,0.25,False,0.6286099275012171,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.4357716909745849,0.3,0,0.42,0.08,300,0.4489717908295236,0.2,20,0.9272957145969244,-0.0046449275869723,9.802516003315565e-19,0.2,fixed,primary,,False,block_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.145772443307489,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,median,0.0
72,500,0.4504113736339364,0.5,-0.2368701750429841,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__block_async__order_ba__s4__a1a01a8174,0.0010234865802181,0.0009450240452391,0.25,False,0.637848346993769,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.4304839744017523,0.3,0,0.42,0.08,300,0.4488196981745073,0.2,20,0.9239679989810304,-7.846253497900972e-05,1.0623258658235586e-18,0.2,fixed,primary,,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.1029105186903405,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,visual,0.8725127396358602
72,500,0.444541534573196,0.5,-0.205671392775641,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__block_async__order_ba__s5__391fc5e2ba,-0.0099959919600669,-0.0098203257780885,0.25,False,0.979531995449021,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.0699539319961539,0.3,0,0.42,0.08,300,0.4427934262961084,0.2,20,0.0057887585760892,0.0001756661819783,1.5042991056242989e-18,0.2,plastic,primary,,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0542881471148628,0,0,40,0.9860789609053496,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,median,1.398021282782127
72,500,0.443299270436558,0.5,-0.1912713689625181,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__block_async__order_ba__s3__01cf8aaaa8,-0.0240870071478991,-0.0222807097629176,0.25,False,0.975323045620561,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.0758625836493863,0.3,0,0.42,0.08,300,0.4416724233808569,0.2,20,0.0048251028521245,0.0018062973849814,1.88190301293361e-18,0.2,plastic,primary,,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.036113204170615,0,0,40,0.9851466049382716,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,visual,-0.013231499233182998
72,500,0.4152219356466068,0.5,0.4549082030595834,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__synchronous__baseline__s3__60ad377786,0.0068642452481654,-0.00505262193146,0.25,False,0.8621462845408493,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.1499451114654125,0.3,0,0.42,0.08,300,0.4148706132267762,0.2,20,1.2623099096551509,,3.631713254660849e-18,0.2,fixed,primary,,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.0097952683994381,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,median,0.9478430253350054
72,500,0.4099236625363979,0.5,0.4657484743275543,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__synchronous__baseline__s2__888a56c4a5,-0.0371200914274866,-0.0119013552668802,0.25,False,0.8601944490589954,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.1474111326789027,0.3,0,0.42,0.08,300,0.415003303887993,0.2,20,1.2681837812632324,,3.718979909660218e-18,0.2,fixed,primary,,False,synchronous,50,260,400,2,-1,1.0,0.6,0.6,100,0.0123542446982273,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.2620066589141188
72,500,0.4151776925813061,0.5,0.4257923079968993,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__synchronous__baseline__s5__c4445eb627,-0.0285336960469614,-0.0053688706180425,0.25,False,0.8652438458151469,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.1534852650911267,0.3,0,0.42,0.08,300,0.4150435943762668,0.2,20,1.1879053474247467,,3.9257917483834616e-18,0.2,plastic,primary,,False,synchronous,50,260,400,5,-1,1.0,0.6,0.6,100,0.0091998113717985,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,median,0.46903260810857306
72,500,0.4190965278773548,0.5,0.4422572909764616,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__synchronous__baseline__s4__ebd04695d1,-0.0331642025464886,0.0040560141567683,0.25,False,0.8624767768315438,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.1523390989177711,0.3,0,0.42,0.08,300,0.4142643923783987,0.2,20,1.2294117695534696,,3.550667267333496e-18,0.2,plastic,primary,,False,synchronous,50,260,400,4,-1,1.0,0.6,0.6,100,0.01217135726404,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.2233260909214496
72,500,0.4195446221398186,0.5,0.4622859072078055,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__synchronous__imprint__s5__ad7989e16f,-0.0184163130324789,-0.0161661562198074,0.25,False,0.8617575657446886,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.1504223092673514,0.3,0,0.42,0.08,300,0.4151234127876317,0.2,20,1.2405009821634436,,4.144700903013761e-18,0.2,fixed,primary,,False,synchronous,50,260,400,5,-1,1.0,0.6,0.6,100,0.0129861429527624,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,median,0.7559299521220708
72,500,0.4187411657911457,0.5,0.4560784005156223,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__synchronous__imprint__s1__8d64f48ca1,-0.0141239820483098,0.0326400655493431,0.25,False,0.8616985124452643,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.1511943372810302,0.3,0,0.42,0.08,300,0.4142289962470683,0.2,20,1.253403400853314,,3.666504404988913e-18,0.2,fixed,primary,,False,synchronous,50,260,400,1,-1,1.0,0.6,0.6,100,0.0122627595095781,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.2472720210985249
72,500,0.4125820309865857,0.5,0.4321881059773845,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__synchronous__imprint__s2__6b62badfcd,-0.0189184394062228,0.0076598768085764,0.25,False,0.8569119669962978,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.1551083183411757,0.3,0,0.42,0.08,300,0.4132742527898216,0.2,20,1.2177124470381284,,3.906897798253026e-18,0.2,plastic,primary,,False,synchronous,50,260,400,2,-1,1.0,0.6,0.6,100,0.0101690836559239,0,0,40,0.9896797839506172,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,median,0.7246694900905217
72,500,0.4123388472564575,0.5,0.4310296181100427,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__synchronous__imprint__s3__6065bb8412,-0.0502079459008187,-0.0165530089842917,0.25,False,0.858151382664294,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.1534695856238308,0.3,0,0.42,0.08,300,0.4149665540281663,0.2,20,1.232394430246994,,3.3100985047601232e-18,0.2,plastic,primary,,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.0110743099645337,0,0,40,0.9894975994513032,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.226857275264727
72,500,0.418314201942861,0.5,0.4489665566212486,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__synchronous__lesion__s4__bb9a907c7b,0.024941344956549,0.0090148966800513,0.25,False,0.8622513006303976,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.152518814876616,0.3,0,0.42,0.08,300,0.4144565365012978,0.2,20,1.2228900667084834,,3.812747025257296e-18,0.2,fixed,primary,0.0460569186342998,False,synchronous,50,260,400,4,-1,1.0,0.6,0.6,100,0.0115467718832111,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,0.4501609287281932
72,500,0.4174763591298038,0.5,0.4708021373188342,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__synchronous__lesion__s2__8f569b5a7f,-0.0047216628712121,-0.0207190669608623,0.25,False,0.8643893719288936,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.1478503627966969,0.3,0,0.42,0.08,300,0.4151764387850523,0.2,20,1.2828672063480553,,4.0445430592487096e-18,0.2,fixed,primary,0.0678288258294708,False,synchronous,50,260,400,2,-1,1.0,0.6,0.6,100,0.0135374193036168,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.276098496696247
72,500,0.4174763591298038,0.5,0.4708021373188342,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__synchronous__lesion__s2__8f569b5a7f,-0.0047216628712121,-0.0207190669608623,0.25,False,0.8643893719288936,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.1478503627966969,0.3,0,0.42,0.08,300,0.4151764387850523,0.2,20,1.2828672063480553,,4.0445430592487096e-18,0.2,fixed,primary,0.0678288258294708,False,synchronous,50,260,400,2,-1,1.0,0.6,0.6,100,0.0135374193036168,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0678288258294708
72,500,0.4127405123509112,0.5,0.427821339417601,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__synchronous__lesion__s2__0488cce649,-0.0161480822539014,-0.0046709295293415,0.25,False,0.86401131510694,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.152646068447189,0.3,0,0.42,0.08,300,0.4150157930458664,0.2,20,1.2027761220413395,,3.3157752155459467e-18,0.2,plastic,primary,-0.0364295148003249,False,synchronous,50,260,400,2,-1,1.0,0.6,0.6,100,0.0104423639697469,0,0,40,0.9896690672153636,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.0030713883739466
72,500,0.4099524769642803,0.5,0.4492249841632364,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__synchronous__lesion__s5__0b4ece0c40,-0.044136409492458,-0.0055161681982954,0.25,False,0.8571999534573042,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.1510758364463452,0.3,0,0.42,0.08,300,0.4135020951763904,0.2,20,1.2497563125950075,,3.3539727406878e-18,0.2,plastic,primary,-0.1007095931099825,False,synchronous,50,260,400,5,-1,1.0,0.6,0.6,100,0.0113553163655794,0,0,40,0.9900120027434842,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.2440786544122178
72,500,0.4147133123527531,0.5,0.4199865848113734,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__synchronous__lesion__s1__14f8546973,-0.0108436830506522,0.0200387592701961,0.25,False,0.8625173550922579,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.1548506111786988,0.3,0,0.42,0.08,300,0.4156581048308315,0.2,20,1.190210517693949,,3.80877177993308e-18,0.2,plastic,primary,0.006025474769576,False,synchronous,50,260,400,1,-1,1.0,0.6,0.6,100,0.0091320159033051,0,0,40,0.9899369855967078,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.006025474769576
72,500,0.4126197329769482,0.5,0.4680147526405915,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__synchronous__order_ab__s4__d141519410,0.0003495399321287,0.0051618542634876,0.25,False,0.8625535519674143,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.1463023573377337,0.3,0,0.42,0.08,300,0.4099371172634915,0.2,20,1.257094550582695,0.0048123143313588,4.094156542710359e-18,0.2,fixed,primary,,False,synchronous,50,260,400,4,-1,1.0,0.6,0.6,100,0.0102847081542196,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,median,1.0852243323333592
72,500,0.4119133048846425,0.5,0.4642836523341883,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__synchronous__order_ab__s3__0128cd5238,0.0500783891790063,0.0290070170530158,0.25,False,0.8583294147968783,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.1490554031063438,0.3,0,0.42,0.08,300,0.4102683503228745,0.2,20,1.261407553770144,-0.0210713721259905,3.6355481520165896e-18,0.2,fixed,primary,,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.0092647609643532,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.2567751732879673
72,500,0.4134489958230087,0.5,0.4427991700319891,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__synchronous__order_ab__s4__0e10d571a5,-0.0389674595483882,-0.0214555396163086,0.25,False,0.8586067534505528,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.1530914239658672,0.3,0,0.42,0.08,300,0.4090896189209764,0.2,20,1.2313327405847654,0.0175119199320796,4.219962599961143e-18,0.2,plastic,primary,,False,synchronous,50,260,400,4,-1,1.0,0.6,0.6,100,0.0112389628603469,0,0,40,0.985221622085048,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,median,0.7939712303829294
72,500,0.4119031368228758,0.5,0.4349945087370392,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__synchronous__order_ab__s2__9937a9d7f3,-0.0351238887187698,-0.0207905559069022,0.25,False,0.8572961546033522,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.1541359269040345,0.3,0,0.42,0.08,300,0.4088965020598905,0.2,20,1.240293420320509,0.0143333328118676,4.2405865298229536e-18,0.2,plastic,primary,,False,synchronous,50,260,400,2,-1,1.0,0.6,0.6,100,0.0124884396753644,0,0,40,0.985318072702332,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.2340492004828267
72,500,0.4119639069343963,0.5,0.4386016483361491,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__synchronous__order_ba__s2__688ca116f7,-0.0096579038289759,0.0103709699208086,0.25,False,0.8619394327931712,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.1513979048665591,0.3,0,0.42,0.08,300,0.4110439075056545,0.2,20,1.2043440339882954,0.0200288737497845,3.870946178652895e-18,0.2,fixed,primary,,False,synchronous,50,260,400,2,-1,1.0,0.6,0.6,100,0.0114152057551016,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,median,1.055890479494654
72,500,0.3997742603074178,0.5,0.4694810287499732,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__synchronous__order_ba__s5__2f8324a030,0.0115283063371951,0.0254203485887311,0.25,False,0.8538908847485374,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.1457645260580561,0.3,0,0.42,0.08,300,0.4098308960500085,0.2,20,1.264322509353685,0.013892042251536,3.696961168337751e-18,0.2,fixed,primary,,False,synchronous,50,260,400,5,-1,1.0,0.6,0.6,100,0.0121266001151486,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.2582592092961107
72,500,0.4119927488952397,0.5,0.4338941296841714,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__synchronous__order_ba__s2__cfa35057e8,-0.0187581690347092,0.0120872171929235,0.25,False,0.8573701837580231,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.1546517219504221,0.3,0,0.42,0.08,300,0.4097084077927596,0.2,20,1.2454135949795728,0.0308453862276328,3.9089480466680325e-18,0.2,plastic,primary,,False,synchronous,50,260,400,2,-1,1.0,0.6,0.6,100,0.0098017942988072,0,0,40,0.9865612139917695,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,median,0.21431357117751293
72,500,0.4131104038099811,0.5,0.4452766800738396,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__synchronous__order_ba__s3__226a40cdde,-0.0043392823737578,-0.0032677872990057,0.25,False,0.8556879968183562,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.15388100633414,0.3,0,0.42,0.08,300,0.408305627916445,0.2,20,1.2579488814379365,0.0010714950747521,3.842009316295286e-18,0.2,plastic,primary,,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.0098724673098303,0,0,40,0.986346879286694,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.2530126477830212
72,500,0.4860979426595955,0.5,-0.0408989279142707,0.0,0.125,0.1216939098935602,extended_hex_r2__ql__fixed__intr0__struct0__alpha_async__baseline__s3__0d4b5b36b2,0.0002747509175776,-0.003571164143896,0.25,False,0.8448683788488112,0.002,0.016,ql,0.68,extended_hex_r2,50,100,0.9,0.2521580651814453,0.3,0,0.42,0.08,300,0.4482994466631126,0.2,20,0.8045824886526172,,2.5420268118039298e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.002558135208832,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,median,1.0489705888396996
72,500,0.4885430695958324,0.5,-0.0453660678306252,0.0,0.125,0.1220895254368693,extended_hex_r2__ql__fixed__intr0__struct0__alpha_async__baseline__s2__9063826558,-0.000560020128625,0.00277679840913,0.25,False,0.8464096454316611,0.002,0.016,ql,0.68,extended_hex_r2,50,100,0.9,0.2510546371524064,0.3,0,0.42,0.08,300,0.4483794594966081,0.2,20,0.8065523249377223,,2.6776879473403727e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.0022149419751426,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,visual,0.8054448539501511
72,500,0.4740696442492583,0.5,-0.0105980116544454,0.0,0.125,0.1236607485111455,extended_hex_r2__ql__plastic__intr0__struct0__alpha_async__baseline__s2__2c2b40df78,0.0123824149879504,0.0173180831357082,0.25,False,0.8511596935967924,0.002,0.016,ql,0.68,extended_hex_r2,50,100,0.9,0.244271760147343,0.3,0,0.42,0.08,300,0.4464376875874561,0.2,20,0.8768418393267392,,2.3387156233198253e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.0048387033169621,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,median,1.3755062174209192
72,500,0.4740696442492583,0.5,-0.0105980116544454,0.0,0.125,0.1236607485111455,extended_hex_r2__ql__plastic__intr0__struct0__alpha_async__baseline__s2__2c2b40df78,0.0123824149879504,0.0173180831357082,0.25,False,0.8511596935967924,0.002,0.016,ql,0.68,extended_hex_r2,50,100,0.9,0.244271760147343,0.3,0,0.42,0.08,300,0.4464376875874561,0.2,20,0.8768418393267392,,2.3387156233198253e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.0048387033169621,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,visual,0.8744224876682581
72,500,0.4791087834240562,0.5,-0.0350688183464613,0.0,0.125,0.1229639234301558,extended_hex_r2__ql__fixed__intr0__struct0__alpha_async__imprint__s5__2f4b4e0e56,0.0014867910382953,-0.0167430529126398,0.25,False,0.845308202243017,0.002,0.016,ql,0.68,extended_hex_r2,50,100,0.9,0.250358940282391,0.3,0,0.42,0.08,300,0.4463422073223968,0.2,20,0.813594716710778,,2.9061912997728587e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0025646602615924,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,median,0.8931265514579387
