L,T,activity_late,alpha_async,autocorr_late,bias_mean_late,block_fraction,coherence_late,config_id,corr_A_late,corr_B_late,dephase,diagonal_ablation,entropy_late,eta_intrinsic,eta_weight,formalism,gamma,geometry,imprint_duration,imprint_start,imprint_strength,interface_density_late,intrinsic_bias_limit,intrinsic_enabled,intrinsic_target_activity,lesion_fraction,lesion_time,memory_mean_late,memory_strength,metric_stride,neighbor_pattern_entropy_late,orientation_anisotropy_late,p0,plasticity,profile,repair_reference_corr,save_dense,schedule,second_imprint_duration,second_imprint_start,second_lesion_time,seed,sensitivity_point,sequential_events_per_sweep,sigma_birth,sigma_survive,snapshot_every,spectral_peak_fraction_late,structural_additions_total,structural_enabled,structural_interval,structural_link_fraction_late,structural_min_degree,structural_removals_total,structural_rewire_probability,structural_swap_tolerance,structural_target_fraction,structural_utility_tau,task,tau_memory,theta_input,theta_memory,theta_phase,weight_decay,weight_sum,order_bias,selection_role,selection_score
52,280,0.274318710569118,0.5,0.1058432329740189,0.0,0.125,0.4099960283113462,square_moore__ql__plastic__intr0__struct0__alpha_async__order_ba__s2__af996f8b41,0.1430911292056444,0.1290830634181346,0.25,False,0.5320869394325882,0.002,0.016,ql,0.68,square_moore,40,90,0.9,0.2458709186455805,0.3,0,0.42,0.08,180,0.2246298007427818,0.0,20,1.3940488760095695,4.974852057401877e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0507495063084049,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0140080657875098,visual,1.3686741228553672
52,280,0.1548818319597198,0.5,0.3651245759928045,0.0,0.125,0.0,square_moore__ql__plastic__intr0__struct0__alpha_async__order_ba__s2__3ba5df99c9,0.247034569861429,0.2348452651897284,0.25,True,0.2220278499280508,0.002,0.016,ql,0.68,square_moore,40,90,0.9,0.1639455784611831,0.3,0,0.42,0.08,180,0.1276086787333219,0.0,20,1.1908754084621234,6.6478687637853745e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0867542154767262,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0121893046717005,median,1.414213562373093
52,280,0.1548818319597198,0.5,0.3651245759928045,0.0,0.125,0.0,square_moore__ql__plastic__intr0__struct0__alpha_async__order_ba__s2__3ba5df99c9,0.247034569861429,0.2348452651897284,0.25,True,0.2220278499280508,0.002,0.016,ql,0.68,square_moore,40,90,0.9,0.1639455784611831,0.3,0,0.42,0.08,180,0.1276086787333219,0.0,20,1.1908754084621234,6.6478687637853745e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0867542154767262,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0121893046717005,visual,1.1474983007237602
52,280,0.264469310474651,0.5,0.1235805494394438,0.0,0.125,0.4126262367664267,square_moore__ql__plastic__intr0__struct0__alpha_async__order_ba__s2__46df79c3c8,0.1524180904176068,0.1416549890654965,0.25,False,0.5268488352190409,0.002,0.016,ql,0.68,square_moore,40,90,0.9,0.2357938007997779,0.3,0,0.42,0.08,180,0.2199531060770577,0.3,20,1.3839678571344756,4.2502608681953444e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0530732593076501,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0107631013521102,median,1.4142135623730834
52,280,0.264469310474651,0.5,0.1235805494394438,0.0,0.125,0.4126262367664267,square_moore__ql__plastic__intr0__struct0__alpha_async__order_ba__s2__46df79c3c8,0.1524180904176068,0.1416549890654965,0.25,False,0.5268488352190409,0.002,0.016,ql,0.68,square_moore,40,90,0.9,0.2357938007997779,0.3,0,0.42,0.08,180,0.2199531060770577,0.3,20,1.3839678571344756,4.2502608681953444e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0530732593076501,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0107631013521102,visual,1.3574312274806506
52,280,0.1450079642531804,0.5,0.3366140813740978,0.0,0.125,0.0,square_moore__ql__plastic__intr0__struct0__alpha_async__order_ba__s1__e25ff8d3d0,0.2439043111530694,0.2400164858861016,0.25,True,0.1933954896173267,0.002,0.016,ql,0.68,square_moore,40,90,0.9,0.1624180451282225,0.3,0,0.42,0.08,180,0.1208134721713755,0.3,20,1.121070279979949,6.606298458244965e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0867028831235814,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0038878252669678,median,1.4142135623730916
52,280,0.1478625713745318,0.5,0.371187865012702,0.0,0.125,0.0,square_moore__ql__plastic__intr0__struct0__alpha_async__order_ba__s2__993e1c819a,0.2579599718335693,0.2594704863196538,0.25,True,0.2081767044675656,0.002,0.016,ql,0.68,square_moore,40,90,0.9,0.1575840800062378,0.3,0,0.42,0.08,180,0.1222581924121394,0.3,20,1.154260264118655,3.851180714395202e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0839096685985617,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,0.0015105144860844,visual,1.1123054298193742
52,280,0.1167260043808308,0.5,0.500206392177219,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__alpha_async__lesion__s2__ab3fbd4bb4,0.2890090373780496,0.2924710742573219,0.25,False,0.2131035050190544,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.1061976117394828,0.3,0,0.42,0.08,180,0.110719063406328,0.0,20,0.9929383156682968,3.811243588114457e-18,0.2,fixed,ablation,0.2735755138374966,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0898924379374928,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.4142135623730938
52,280,0.1167260043808308,0.5,0.500206392177219,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__alpha_async__lesion__s2__ab3fbd4bb4,0.2890090373780496,0.2924710742573219,0.25,False,0.2131035050190544,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.1061976117394828,0.3,0,0.42,0.08,180,0.110719063406328,0.0,20,0.9929383156682968,3.811243588114457e-18,0.2,fixed,ablation,0.2735755138374966,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0898924379374928,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,visual,0.9479920966995504
52,280,0.1117426152081862,0.5,0.5403940018059902,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__alpha_async__lesion__s1__023126d495,0.3213532533468714,0.318459572808682,0.25,False,0.2018556220839399,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.0967692057974444,0.3,0,0.42,0.08,180,0.1055426584383435,0.0,20,0.972435835798807,6.0484435133730894e-18,0.2,fixed,ablation,0.3012918516923819,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0988790511216802,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,high_repair,0.3012918516923819
52,280,0.1167260043808308,0.5,0.500206392177219,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__alpha_async__lesion__s2__6b3377e52b,0.2890090373780496,0.2924710742573219,0.25,True,0.2131035050190544,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.1061976117394828,0.3,0,0.42,0.08,180,0.110719063406328,0.0,20,0.9929383156682968,3.811243588114457e-18,0.2,fixed,ablation,0.2735755138374966,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0898924379374928,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.4142135623730938
52,280,0.1167260043808308,0.5,0.500206392177219,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__alpha_async__lesion__s2__6b3377e52b,0.2890090373780496,0.2924710742573219,0.25,True,0.2131035050190544,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.1061976117394828,0.3,0,0.42,0.08,180,0.110719063406328,0.0,20,0.9929383156682968,3.811243588114457e-18,0.2,fixed,ablation,0.2735755138374966,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0898924379374928,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,visual,0.9479920966995504
52,280,0.1117426152081862,0.5,0.5403940018059902,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__alpha_async__lesion__s1__2fbd279de8,0.3213532533468714,0.318459572808682,0.25,True,0.2018556220839399,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.0967692057974444,0.3,0,0.42,0.08,180,0.1055426584383435,0.0,20,0.972435835798807,6.0484435133730894e-18,0.2,fixed,ablation,0.3012918516923819,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0988790511216802,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,high_repair,0.3012918516923819
52,280,0.0906447298058427,0.5,0.5459704337362363,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__alpha_async__lesion__s1__dae53dca4b,0.3721914268175423,0.3603557423110774,0.25,False,0.1614309343996557,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.0806789232283066,0.3,0,0.42,0.08,180,0.0915003163781322,0.3,20,0.8475760687800226,6.732627508249908e-18,0.2,fixed,ablation,0.3503638605824268,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0857663866943347,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.4142135623730878
52,280,0.0906447298058427,0.5,0.5459704337362363,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__alpha_async__lesion__s1__dae53dca4b,0.3721914268175423,0.3603557423110774,0.25,False,0.1614309343996557,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.0806789232283066,0.3,0,0.42,0.08,180,0.0915003163781322,0.3,20,0.8475760687800226,6.732627508249908e-18,0.2,fixed,ablation,0.3503638605824268,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0857663866943347,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,visual,0.8046928754328552
52,280,0.0906447298058427,0.5,0.5459704337362363,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__alpha_async__lesion__s1__dae53dca4b,0.3721914268175423,0.3603557423110774,0.25,False,0.1614309343996557,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.0806789232283066,0.3,0,0.42,0.08,180,0.0915003163781322,0.3,20,0.8475760687800226,6.732627508249908e-18,0.2,fixed,ablation,0.3503638605824268,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0857663866943347,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,high_repair,0.3503638605824268
52,280,0.0906447298058427,0.5,0.5459704337362363,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__alpha_async__lesion__s1__c967a7d8b3,0.3721914268175423,0.3603557423110774,0.25,True,0.1614309343996557,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.0806789232283066,0.3,0,0.42,0.08,180,0.0915003163781322,0.3,20,0.8475760687800226,6.732627508249908e-18,0.2,fixed,ablation,0.3503638605824268,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0857663866943347,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.4142135623730878
52,280,0.0906447298058427,0.5,0.5459704337362363,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__alpha_async__lesion__s1__c967a7d8b3,0.3721914268175423,0.3603557423110774,0.25,True,0.1614309343996557,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.0806789232283066,0.3,0,0.42,0.08,180,0.0915003163781322,0.3,20,0.8475760687800226,6.732627508249908e-18,0.2,fixed,ablation,0.3503638605824268,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0857663866943347,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,visual,0.8046928754328552
52,280,0.0906447298058427,0.5,0.5459704337362363,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__alpha_async__lesion__s1__c967a7d8b3,0.3721914268175423,0.3603557423110774,0.25,True,0.1614309343996557,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.0806789232283066,0.3,0,0.42,0.08,180,0.0915003163781322,0.3,20,0.8475760687800226,6.732627508249908e-18,0.2,fixed,ablation,0.3503638605824268,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0857663866943347,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,high_repair,0.3503638605824268
52,280,0.1139152432887591,0.5,0.5237337456901133,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__alpha_async__lesion__s1__6cfcfd8c95,0.3055895858152208,0.300959175412046,0.25,False,0.205415645161429,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.1012892299512686,0.3,0,0.42,0.08,180,0.107242361553154,0.0,20,0.9814980850803044,7.799001431480577e-18,0.2,plastic,ablation,0.2945835258420521,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0891104469536078,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.4142135623730931
52,280,0.1274911389784212,0.5,0.5030934787180524,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__alpha_async__lesion__s2__f4ffe09767,0.2545160502718134,0.2831682113363312,0.25,False,0.2296495975734834,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.1140814682711824,0.3,0,0.42,0.08,180,0.1180809979513737,0.0,20,1.064434703340053,4.518497555873122e-18,0.2,plastic,ablation,0.2374706053061677,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0908649385856313,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,visual,1.0190022340472373
52,280,0.1139152432887591,0.5,0.5237337456901133,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__alpha_async__lesion__s1__6cfcfd8c95,0.3055895858152208,0.300959175412046,0.25,False,0.205415645161429,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.1012892299512686,0.3,0,0.42,0.08,180,0.107242361553154,0.0,20,0.9814980850803044,7.799001431480577e-18,0.2,plastic,ablation,0.2945835258420521,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0891104469536078,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,high_repair,0.2945835258420521
52,280,0.1139152432887591,0.5,0.5237337456901133,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__alpha_async__lesion__s1__df0f756dbf,0.3055895858152208,0.300959175412046,0.25,True,0.205415645161429,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.1012892299512686,0.3,0,0.42,0.08,180,0.107242361553154,0.0,20,0.9814980850803044,7.799001431480577e-18,0.2,plastic,ablation,0.2945835258420521,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0891104469536078,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.4142135623730931
52,280,0.1274911389784212,0.5,0.5030934787180524,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__alpha_async__lesion__s2__b5565bb08e,0.2545160502718134,0.2831682113363312,0.25,True,0.2296495975734834,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.1140814682711824,0.3,0,0.42,0.08,180,0.1180809979513737,0.0,20,1.064434703340053,4.518497555873122e-18,0.2,plastic,ablation,0.2374706053061677,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0908649385856313,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,visual,1.0190022340472373
52,280,0.1139152432887591,0.5,0.5237337456901133,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__alpha_async__lesion__s1__df0f756dbf,0.3055895858152208,0.300959175412046,0.25,True,0.205415645161429,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.1012892299512686,0.3,0,0.42,0.08,180,0.107242361553154,0.0,20,0.9814980850803044,7.799001431480577e-18,0.2,plastic,ablation,0.2945835258420521,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0891104469536078,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,high_repair,0.2945835258420521
52,280,0.0898178185713051,0.5,0.5471282967057162,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__alpha_async__lesion__s1__fcb79972b4,0.3693540892532181,0.3666942133030484,0.25,False,0.1614925139041781,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.0798880921743193,0.3,0,0.42,0.08,180,0.0900494022854728,0.3,20,0.8383402922119828,4.738610320613693e-18,0.2,plastic,ablation,0.3414675038409052,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.088620492522497,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.414213562373088
52,280,0.0917825890150316,0.5,0.5378435447433867,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__alpha_async__lesion__s2__2568d6b9ba,0.358416116372503,0.3587044581858198,0.25,False,0.1638837183662083,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.0824401907022535,0.3,0,0.42,0.08,180,0.0923408290490118,0.3,20,0.8513673520542282,1.0343257084882819e-17,0.2,plastic,ablation,0.3532412172355542,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0855194066224609,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,visual,0.8086076487429977
52,280,0.0917825890150316,0.5,0.5378435447433867,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__alpha_async__lesion__s2__2568d6b9ba,0.358416116372503,0.3587044581858198,0.25,False,0.1638837183662083,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.0824401907022535,0.3,0,0.42,0.08,180,0.0923408290490118,0.3,20,0.8513673520542282,1.0343257084882819e-17,0.2,plastic,ablation,0.3532412172355542,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0855194066224609,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,high_repair,0.3532412172355542
52,280,0.0898178185713051,0.5,0.5471282967057162,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__alpha_async__lesion__s1__e056d73fa6,0.3693540892532181,0.3666942133030484,0.25,True,0.1614925139041781,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.0798880921743193,0.3,0,0.42,0.08,180,0.0900494022854728,0.3,20,0.8383402922119828,4.738610320613693e-18,0.2,plastic,ablation,0.3414675038409052,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.088620492522497,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.414213562373088
52,280,0.0917825890150316,0.5,0.5378435447433867,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__alpha_async__lesion__s2__2a7e0b35a0,0.358416116372503,0.3587044581858198,0.25,True,0.1638837183662083,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.0824401907022535,0.3,0,0.42,0.08,180,0.0923408290490118,0.3,20,0.8513673520542282,1.0343257084882819e-17,0.2,plastic,ablation,0.3532412172355542,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0855194066224609,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,visual,0.8086076487429977
52,280,0.0917825890150316,0.5,0.5378435447433867,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__alpha_async__lesion__s2__2a7e0b35a0,0.358416116372503,0.3587044581858198,0.25,True,0.1638837183662083,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.0824401907022535,0.3,0,0.42,0.08,180,0.0923408290490118,0.3,20,0.8513673520542282,1.0343257084882819e-17,0.2,plastic,ablation,0.3532412172355542,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0855194066224609,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,high_repair,0.3532412172355542
52,280,0.0661342006847396,0.5,0.5685076095929963,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__alpha_async__order_ab__s2__9dd0ba6b84,0.3951364073099216,0.4537664126921654,0.25,False,0.118843709532047,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.0589806265455812,0.3,0,0.42,0.08,180,0.0707369736016667,0.0,20,0.6787861043162925,7.757286024689439e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0711604274829356,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.0586300053822437,median,1.4142135623730936
52,280,0.0712356781321347,0.5,0.5495806901040498,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__alpha_async__order_ab__s1__5ec0fc2d84,0.3706638201419712,0.4174559280483279,0.25,False,0.1282329685183497,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.0650116890094075,0.3,0,0.42,0.08,180,0.0744456120658072,0.0,20,0.7069637656604372,1.0180016608538719e-17,0.2,fixed,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0724345144815598,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.0467921079063567,visual,0.6707465084196573
52,280,0.0661342006847396,0.5,0.5685076095929963,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__alpha_async__order_ab__s2__37f7a878c3,0.3951364073099216,0.4537664126921654,0.25,True,0.118843709532047,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.0589806265455812,0.3,0,0.42,0.08,180,0.0707369736016667,0.0,20,0.6787861043162925,7.757286024689439e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0711604274829356,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.0586300053822437,median,1.4142135623730936
52,280,0.0712356781321347,0.5,0.5495806901040498,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__alpha_async__order_ab__s1__6699b1f395,0.3706638201419712,0.4174559280483279,0.25,True,0.1282329685183497,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.0650116890094075,0.3,0,0.42,0.08,180,0.0744456120658072,0.0,20,0.7069637656604372,1.0180016608538719e-17,0.2,fixed,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0724345144815598,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.0467921079063567,visual,0.6707465084196573
52,280,0.0624937979857959,0.5,0.5488061430763684,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__alpha_async__order_ab__s1__3bcf7c3db6,0.4239663136908572,0.477794039876967,0.25,False,0.1072478547843479,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.0581338718109257,0.3,0,0.42,0.08,180,0.0677639372269344,0.3,20,0.6477082050459211,6.175163177503786e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0670786204309002,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.0538277261861098,median,1.414213562373077
52,280,0.0626575220693439,0.5,0.5559222034490242,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__alpha_async__order_ab__s2__b6a748e390,0.3998533400876182,0.4529287808319437,0.25,False,0.1127042203210479,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.0569824493535066,0.3,0,0.42,0.08,180,0.0687100968978833,0.3,20,0.6515427604318961,6.5422236056729894e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0677594008562524,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.0530754407443254,visual,0.6176630600037699
52,280,0.0624937979857959,0.5,0.5488061430763684,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__alpha_async__order_ab__s1__9c573125a9,0.4239663136908572,0.477794039876967,0.25,True,0.1072478547843479,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.0581338718109257,0.3,0,0.42,0.08,180,0.0677639372269344,0.3,20,0.6477082050459211,6.175163177503786e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0670786204309002,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.0538277261861098,median,1.414213562373077
52,280,0.0626575220693439,0.5,0.5559222034490242,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__alpha_async__order_ab__s2__9e3aa48cbf,0.3998533400876182,0.4529287808319437,0.25,True,0.1127042203210479,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.0569824493535066,0.3,0,0.42,0.08,180,0.0687100968978833,0.3,20,0.6515427604318961,6.5422236056729894e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0677594008562524,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.0530754407443254,visual,0.6176630600037699
52,280,0.0696062582487696,0.5,0.5502593462391046,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__alpha_async__order_ab__s2__d25eeb0539,0.382257257447617,0.4085007856890046,0.25,False,0.1285087377119293,0.002,0.016,markov,0.68,square_vn,40,90,0.9,0.0633740318251201,0.3,0,0.42,0.08,180,0.0738058272442499,0.0,20,0.6935586869343826,7.018815727817638e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.07575876816252,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.0262435282413875,median,1.4142135623730938
