L,T,activity_late,alpha_async,autocorr_late,bias_mean_late,block_fraction,coherence_late,config_id,corr_A_late,corr_B_late,dephase,diagonal_ablation,entropy_late,eta_intrinsic,eta_weight,formalism,gamma,geometry,imprint_duration,imprint_start,imprint_strength,interface_density_late,intrinsic_bias_limit,intrinsic_enabled,intrinsic_target_activity,lesion_fraction,lesion_time,memory_mean_late,memory_strength,metric_stride,neighbor_pattern_entropy_late,orientation_anisotropy_late,p0,plasticity,profile,save_dense,schedule,second_imprint_duration,second_imprint_start,second_lesion_time,seed,sensitivity_point,sequential_events_per_sweep,sigma_birth,sigma_survive,snapshot_every,spectral_peak_fraction_late,structural_additions_total,structural_enabled,structural_interval,structural_link_fraction_late,structural_min_degree,structural_removals_total,structural_rewire_probability,structural_swap_tolerance,structural_target_fraction,structural_utility_tau,task,tau_memory,theta_input,theta_memory,theta_phase,weight_decay,weight_sum,repair_reference_corr,selection_role,selection_score
56,320,0.4065635939256433,0.5,-0.3933902781667953,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__sequential__lesion__s1__a77c178b21,0.0060900799919861,0.0044991826156453,0.25,False,0.491809041512324,0.002,0.016,markov,0.68,square_moore,40,100,0.9,0.5169102944096627,0.3,0,0.42,0.08,210,0.4040812185981101,0.2,20,1.5701906034594255,4.282477124083745e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0748285972891102,0,0,40,0.9999601403061223,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.004021099457038,high_repair,0.004021099457038
56,320,0.4142662343150825,0.5,-0.3022883998815591,0.0,0.125,0.3187950280126605,square_moore__ql__fixed__intr0__struct0__sequential__baseline__s2__de97942b12,-0.0060412817670781,-0.0096302613827513,0.25,False,0.6055249205926209,0.002,0.016,ql,0.68,square_moore,40,100,0.9,0.4412461355942643,0.3,0,0.42,0.08,210,0.4141597522749751,0.2,20,1.3746194455585563,2.9022100996195507e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.0655293901634411,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.3771952222348791
56,320,0.4142662343150825,0.5,-0.3022883998815591,0.0,0.125,0.3187950280126605,square_moore__ql__fixed__intr0__struct0__sequential__baseline__s2__de97942b12,-0.0060412817670781,-0.0096302613827513,0.25,False,0.6055249205926209,0.002,0.016,ql,0.68,square_moore,40,100,0.9,0.4412461355942643,0.3,0,0.42,0.08,210,0.4141597522749751,0.2,20,1.3746194455585563,2.9022100996195507e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.0655293901634411,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,visual,1.3418547504768357
56,320,0.3986434609164979,0.5,-0.3729852537820384,0.0,0.125,0.2904075709505709,square_moore__ql__plastic__intr0__struct0__sequential__baseline__s3__dab54614a3,8.639129368637416e-05,-0.0011562299389289,0.25,False,0.5498893753864267,0.002,0.016,ql,0.68,square_moore,40,100,0.9,0.4862192496834548,0.3,0,0.42,0.08,210,0.3997274515250331,0.2,20,1.5456375741412824,4.22694775300719e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0421922802149865,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.389365006337648
56,320,0.3986434609164979,0.5,-0.3729852537820384,0.0,0.125,0.2904075709505709,square_moore__ql__plastic__intr0__struct0__sequential__baseline__s3__dab54614a3,8.639129368637416e-05,-0.0011562299389289,0.25,False,0.5498893753864267,0.002,0.016,ql,0.68,square_moore,40,100,0.9,0.4862192496834548,0.3,0,0.42,0.08,210,0.3997274515250331,0.2,20,1.5456375741412824,4.22694775300719e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0421922802149865,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,visual,1.5245414340337893
56,320,0.4133000460523399,0.5,-0.3017974756716144,0.0,0.125,0.3180270717643825,square_moore__ql__fixed__intr0__struct0__sequential__lesion__s2__4c8bbf3c55,-0.0058891307625118,-0.0016947014439538,0.25,False,0.6106919958257816,0.002,0.016,ql,0.68,square_moore,40,100,0.9,0.4375926881174683,0.3,0,0.42,0.08,210,0.4122158680127277,0.2,20,1.3750251900608148,4.891784794054283e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.1742957511418715,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0069791583579088,median,0.6929077789438955
56,320,0.4137583450258943,0.5,-0.2935176453985568,0.0,0.125,0.3182032912297661,square_moore__ql__fixed__intr0__struct0__sequential__lesion__s3__9fb274d800,0.0154411577791975,0.0040816522324416,0.25,False,0.6012755224439846,0.002,0.016,ql,0.68,square_moore,40,100,0.9,0.4403172426650079,0.3,0,0.42,0.08,210,0.4134628719894129,0.2,20,1.382146720170803,3.52227647718943e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.1005023810087368,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0040182174776129,visual,1.3318955296664348
56,320,0.4124560839409724,0.5,-0.3003819387611416,0.0,0.125,0.3192969318525451,square_moore__ql__fixed__intr0__struct0__sequential__lesion__s1__e44c420074,0.0147773102171281,-0.0003709381621914,0.25,False,0.6086369359710134,0.002,0.016,ql,0.68,square_moore,40,100,0.9,0.437960144767463,0.3,0,0.42,0.08,210,0.4110526341088719,0.2,20,1.3999449618263595,5.007512905065201e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.1752225534293507,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0084449303957037,high_repair,0.0084449303957037
56,320,0.4055033844174695,0.5,-0.3883333331815818,0.0,0.125,0.2949134295648103,square_moore__ql__plastic__intr0__struct0__sequential__lesion__s1__dadb62820d,-0.0014752363312717,-0.0043653680222285,0.25,False,0.5264203065735702,0.002,0.016,ql,0.68,square_moore,40,100,0.9,0.505689937436701,0.3,0,0.42,0.08,210,0.4054571277315981,0.2,20,1.5548630667713104,3.535690553975523e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.051228963369529,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0016661970828785,median,1.045722661162519
56,320,0.4083916534448175,0.5,-0.3974531585321728,0.0,0.125,0.2952942461551698,square_moore__ql__plastic__intr0__struct0__sequential__lesion__s3__485bad61dd,0.0051594491241358,0.0073631193327265,0.25,False,0.5059199102903499,0.002,0.016,ql,0.68,square_moore,40,100,0.9,0.5206036826289796,0.3,0,0.42,0.08,210,0.40750530032788,0.2,20,1.5650594882905309,3.307294562103711e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0456915682534133,0,0,40,0.9999601403061223,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0116795550459427,visual,1.5422137041638242
56,320,0.4083916534448175,0.5,-0.3974531585321728,0.0,0.125,0.2952942461551698,square_moore__ql__plastic__intr0__struct0__sequential__lesion__s3__485bad61dd,0.0051594491241358,0.0073631193327265,0.25,False,0.5059199102903499,0.002,0.016,ql,0.68,square_moore,40,100,0.9,0.5206036826289796,0.3,0,0.42,0.08,210,0.40750530032788,0.2,20,1.5650594882905309,3.307294562103711e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0456915682534133,0,0,40,0.9999601403061223,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0116795550459427,high_repair,0.0116795550459427
56,320,0.40312240946771,0.5,-0.2449973761800883,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__sequential__baseline__s1__c27379a411,-0.0031057395937439,-0.006736863414798,0.25,False,0.7033772461664989,0.002,0.016,markov,0.68,square_vn,40,100,0.9,0.3674558752501123,0.3,0,0.42,0.08,210,0.4054339398209796,0.2,20,1.4732742458056804,3.3405296295771e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0037329095376482,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,median,0.6579922304616317
56,320,0.4017218267795376,0.5,-0.2391212219754179,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__sequential__baseline__s2__989fc10a72,-0.0042848646546005,0.0033680972716816,0.25,False,0.7044455136544666,0.002,0.016,markov,0.68,square_vn,40,100,0.9,0.3651468952610641,0.3,0,0.42,0.08,210,0.4044209335690068,0.2,20,1.477414436868158,2.994395877660589e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.0035705205255759,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,visual,1.4756291766053702
56,320,0.4050186583963843,0.5,-0.2515766846515985,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__sequential__baseline__s3__cab68e632b,0.0013573023155777,0.0096830067833098,0.25,False,0.7059429725516401,0.002,0.016,markov,0.68,square_vn,40,100,0.9,0.3685221507130447,0.3,0,0.42,0.08,210,0.4041471353230704,0.2,20,1.4786120475227984,1.577180078456464e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0038210308952313,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,median,0.6200385897210416
56,320,0.4046489587481452,0.5,-0.2477051463788361,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__sequential__baseline__s1__3cd3103e27,-0.0122035792885233,-0.0025874680653043,0.25,False,0.7067735214909874,0.002,0.016,markov,0.68,square_vn,40,100,0.9,0.366589020417112,0.3,0,0.42,0.08,210,0.4054298686388885,0.2,20,1.4841920087937546,1.8980264571621442e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0039142429341054,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,visual,1.482234887326702
56,320,0.1999404448510911,0.5,0.3897462846604842,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__sequential__lesion__s2__2a2ee3ddf0,0.1874488983125737,0.1746004867667179,0.25,False,0.3508675374614304,0.002,0.016,markov,0.68,square_vn,40,100,0.9,0.1827855016148301,0.3,0,0.42,0.08,210,0.1892365987337294,0.2,20,1.3438953722009044,3.2423057535681565e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.0778768519426729,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.162783243949891,median,0.0
56,320,0.2019781217972805,0.5,0.3809337817370832,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__sequential__lesion__s3__a1135ce954,0.1864836558867282,0.1754082517813639,0.25,False,0.3551409664651855,0.002,0.016,markov,0.68,square_vn,40,100,0.9,0.1865920302101014,0.3,0,0.42,0.08,210,0.1907230177642311,0.2,20,1.364114144341709,3.1346394361014684e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0923458261620149,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.1600480796667055,visual,1.3179412312607017
56,320,0.1999404448510911,0.5,0.3897462846604842,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__sequential__lesion__s2__2a2ee3ddf0,0.1874488983125737,0.1746004867667179,0.25,False,0.3508675374614304,0.002,0.016,markov,0.68,square_vn,40,100,0.9,0.1827855016148301,0.3,0,0.42,0.08,210,0.1892365987337294,0.2,20,1.3438953722009044,3.2423057535681565e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.0778768519426729,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.162783243949891,high_repair,0.162783243949891
56,320,0.1925329601762666,0.5,0.4211946435440325,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__sequential__lesion__s1__1f167418c4,0.1971028553913117,0.1918790552929502,0.25,False,0.3363445334016585,0.002,0.016,markov,0.68,square_vn,40,100,0.9,0.1728223335689217,0.3,0,0.42,0.08,210,0.1813104025681493,0.2,20,1.3291850346381178,4.048705992099532e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0760887072202097,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.1684118342532925,median,0.02750570152468888
56,320,0.2021365691173483,0.5,0.3842642987556576,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__sequential__lesion__s3__9233723263,0.1856629848633332,0.1852410691850387,0.25,False,0.354550552395955,0.002,0.016,markov,0.68,square_vn,40,100,0.9,0.1854194329865895,0.3,0,0.42,0.08,210,0.1910150590806897,0.2,20,1.3643617980068716,3.934331362873055e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0899270062763639,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.179440252623207,visual,1.3193982948686898
56,320,0.2021365691173483,0.5,0.3842642987556576,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__sequential__lesion__s3__9233723263,0.1856629848633332,0.1852410691850387,0.25,False,0.354550552395955,0.002,0.016,markov,0.68,square_vn,40,100,0.9,0.1854194329865895,0.3,0,0.42,0.08,210,0.1910150590806897,0.2,20,1.3643617980068716,3.934331362873055e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0899270062763639,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.179440252623207,high_repair,0.179440252623207
56,320,0.4050097698588866,0.5,-0.2572954652959153,0.0,0.125,0.2626505957345011,square_vn__ql__fixed__intr0__struct0__sequential__baseline__s1__39ffb8a585,-0.0104308486934218,0.0015138103897501,0.25,False,0.7146839408443966,0.002,0.016,ql,0.68,square_vn,40,100,0.9,0.3641653910002974,0.3,0,0.42,0.08,210,0.4030313731606101,0.2,20,1.462090943006513,2.6187999898094527e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0033443791596973,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.1759319618988522
56,320,0.4050097698588866,0.5,-0.2572954652959153,0.0,0.125,0.2626505957345011,square_vn__ql__fixed__intr0__struct0__sequential__baseline__s1__39ffb8a585,-0.0104308486934218,0.0015138103897501,0.25,False,0.7146839408443966,0.002,0.016,ql,0.68,square_vn,40,100,0.9,0.3641653910002974,0.3,0,0.42,0.08,210,0.4030313731606101,0.2,20,1.462090943006513,2.6187999898094527e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0033443791596973,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,visual,1.4604187534266644
56,320,0.4029914707716542,0.5,-0.249758507707886,0.0,0.125,0.2615007117236064,square_vn__ql__plastic__intr0__struct0__sequential__baseline__s2__f98cac28d7,-0.0015873468533756,-0.0087618783368625,0.25,False,0.7135082010287593,0.002,0.016,ql,0.68,square_vn,40,100,0.9,0.3617870940177934,0.3,0,0.42,0.08,210,0.4041212872851398,0.2,20,1.4734989831584808,2.782547945991621e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.0033701661919149,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.68792129071021
56,320,0.3998707218060929,0.5,-0.2553184727817244,0.0,0.125,0.2632261633413328,square_vn__ql__plastic__intr0__struct0__sequential__baseline__s3__063ab45d84,0.0001378267539027,-0.0138097977640483,0.25,False,0.7086558961253128,0.002,0.016,ql,0.68,square_vn,40,100,0.9,0.3654658756024325,0.3,0,0.42,0.08,210,0.401733232991239,0.2,20,1.4788570386758737,2.273339580162665e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0041868871958112,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,visual,1.476763595077968
56,320,0.4009829119706729,0.5,-0.2519345141402109,0.0,0.125,0.2642524185165196,square_vn__ql__fixed__intr0__struct0__sequential__lesion__s1__110afd69c4,0.010411916384297,-0.0051111992853953,0.25,False,0.7073388761783385,0.002,0.016,ql,0.68,square_vn,40,100,0.9,0.3661614369545369,0.3,0,0.42,0.08,210,0.3993068457721259,0.2,20,1.4711083747480291,1.5770666260286954e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0044450750540281,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0184309404695193,median,1.4357682072794435
56,320,0.4009829119706729,0.5,-0.2519345141402109,0.0,0.125,0.2642524185165196,square_vn__ql__fixed__intr0__struct0__sequential__lesion__s1__110afd69c4,0.010411916384297,-0.0051111992853953,0.25,False,0.7073388761783385,0.002,0.016,ql,0.68,square_vn,40,100,0.9,0.3661614369545369,0.3,0,0.42,0.08,210,0.3993068457721259,0.2,20,1.4711083747480291,1.5770666260286954e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0044450750540281,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0184309404695193,visual,1.4688858372210152
56,320,0.4009829119706729,0.5,-0.2519345141402109,0.0,0.125,0.2642524185165196,square_vn__ql__fixed__intr0__struct0__sequential__lesion__s1__110afd69c4,0.010411916384297,-0.0051111992853953,0.25,False,0.7073388761783385,0.002,0.016,ql,0.68,square_vn,40,100,0.9,0.3661614369545369,0.3,0,0.42,0.08,210,0.3993068457721259,0.2,20,1.4711083747480291,1.5770666260286954e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0044450750540281,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0184309404695193,high_repair,0.0184309404695193
56,320,0.4009752004171525,0.5,-0.2328586076303791,0.0,0.125,0.2685606727835211,square_vn__ql__plastic__intr0__struct0__sequential__lesion__s3__80539cd6d8,-0.0117431292041948,-0.0029482864833366,0.25,False,0.7104498495671453,0.002,0.016,ql,0.68,square_vn,40,100,0.9,0.3600683697220843,0.3,0,0.42,0.08,210,0.3966795790211871,0.2,20,1.439717330016937,1.6471486989433229e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.004186926220532,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,-0.0424499046183219,median,1.464251412850781
56,320,0.4000883724526513,0.5,-0.2427362614427335,0.0,0.125,0.263671845206091,square_vn__ql__plastic__intr0__struct0__sequential__lesion__s1__a90719800b,-0.0082237047808504,-0.000694950211385,0.25,False,0.7101551707730899,0.002,0.016,ql,0.68,square_vn,40,100,0.9,0.3621738576899842,0.3,0,0.42,0.08,210,0.3987575111384774,0.2,20,1.454544162412068,2.6765845581231848e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0042966502863532,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,-0.0079768845267977,visual,1.4523958372688914
56,320,0.4023563164539198,0.5,-0.2368607109977543,0.0,0.125,0.2667898057123283,square_vn__ql__plastic__intr0__struct0__sequential__lesion__s2__0d1e8fec6a,-0.0097657272811243,0.0054192435430419,0.25,False,0.7123243506474681,0.002,0.016,ql,0.68,square_vn,40,100,0.9,0.3606692396654985,0.3,0,0.42,0.08,210,0.3970171978166121,0.2,20,1.4510723633935818,3.800370117490681e-19,0.2,plastic,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.0041181373767591,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0023076984759111,high_repair,0.0023076984759111
