L,T,activity_late,alpha_async,autocorr_late,bias_mean_late,block_fraction,coherence_late,config_id,corr_A_late,corr_B_late,dephase,diagonal_ablation,entropy_late,eta_intrinsic,eta_weight,formalism,gamma,geometry,imprint_duration,imprint_start,imprint_strength,interface_density_late,intrinsic_bias_limit,intrinsic_enabled,intrinsic_target_activity,lesion_fraction,lesion_time,memory_mean_late,memory_strength,metric_stride,neighbor_pattern_entropy_late,order_bias,orientation_anisotropy_late,p0,plasticity,profile,repair_reference_corr,save_dense,schedule,second_imprint_duration,second_imprint_start,second_lesion_time,seed,sensitivity_point,sequential_events_per_sweep,sigma_birth,sigma_survive,snapshot_every,spectral_peak_fraction_late,structural_additions_total,structural_enabled,structural_interval,structural_link_fraction_late,structural_min_degree,structural_removals_total,structural_rewire_probability,structural_swap_tolerance,structural_target_fraction,structural_utility_tau,task,tau_memory,theta_input,theta_memory,theta_phase,weight_decay,weight_sum
72,500,0.4510565921016226,0.5,-0.2866495766273735,0.0,0.125,0.2799753548446367,extended_moore_r2__ql__fixed__intr0__struct0__block_async__order_ab__s4__ef9845e3d2,0.0105529586011839,0.0026897208724406,0.25,False,0.4954892394263831,0.002,0.016,ql,0.68,extended_moore_r2,50,100,0.9,0.4937105102479838,0.3,0,0.42,0.08,300,0.4501818409645018,0.2,20,0.9710631615827524,-0.0078632377287432,9.106406986435736e-18,0.2,fixed,primary,,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.2541919126177734,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.372116921015803,0.5,-0.1771112775608063,0.0,0.125,0.1992205184344855,extended_moore_r2__ql__plastic__intr0__struct0__block_async__order_ba__s4__2e7f895958,0.0140092016370807,-0.0105887294174088,0.25,False,0.8111110123764753,0.002,0.016,ql,0.68,extended_moore_r2,50,100,0.9,0.2286162381217933,0.3,0,0.42,0.08,300,0.366434442703316,0.2,20,0.2744865846061612,-0.0245979310544896,4.085021871452205e-18,0.2,plastic,primary,,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0505862343272861,0,0,40,0.9201549639917695,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4190965278773548,0.5,0.4422572909764616,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__synchronous__baseline__s4__ebd04695d1,-0.0331642025464886,0.0040560141567683,0.25,False,0.8624767768315438,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.1523390989177711,0.3,0,0.42,0.08,300,0.4142643923783987,0.2,20,1.2294117695534696,,3.550667267333496e-18,0.2,plastic,primary,,False,synchronous,50,260,400,4,-1,1.0,0.6,0.6,100,0.01217135726404,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3993925854536316,0.5,0.4561318649448035,0.0,0.125,0.2187816454013532,extended_hex_r2__ql__fixed__intr0__struct0__synchronous__imprint__s4__04d29a8a98,2.7919722695872105e-05,-0.0387771974932688,0.25,False,0.837790280032279,0.002,0.016,ql,0.68,extended_hex_r2,50,100,0.9,0.15613693602513,0.3,0,0.42,0.08,300,0.4072933886992078,0.2,20,1.2876836862550234,,4.7849894194870434e-18,0.2,fixed,primary,,False,synchronous,50,260,400,4,-1,1.0,0.6,0.6,100,0.0127439743796396,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.412780575151151,0.5,0.4250042873173939,0.0,0.125,0.2194411326992174,extended_hex_r2__ql__plastic__intr0__struct0__synchronous__lesion__s4__8dd2527fd0,-0.0307619395584395,-0.0154175799331951,0.25,False,0.8492089401136003,0.002,0.016,ql,0.68,extended_hex_r2,50,100,0.9,0.1605923709031792,0.3,0,0.42,0.08,300,0.4099872414865033,0.2,20,1.2352044285218668,,3.755011036793301e-18,0.2,plastic,primary,-0.0432235769667574,False,synchronous,50,260,400,4,-1,1.0,0.6,0.6,100,0.0112162203196548,0,0,40,0.9912551440329218,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4137863866470628,0.5,0.4157570859550579,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__synchronous__order_ab__s4__6a34c1fc5e,0.0126908062819249,-0.0147054095272365,0.25,False,0.8540077423117639,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.161370590994589,0.3,0,0.42,0.08,300,0.4089310899100248,0.2,20,1.2240580344235197,-0.0273962158091614,3.0323476029089072e-18,0.2,fixed,primary,,False,synchronous,50,260,400,4,-1,1.0,0.6,0.6,100,0.0073275656644229,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4112400361953708,0.5,0.4209360907105202,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__synchronous__order_ba__s4__9db6f255a4,0.0006047787666685,0.0189033073100712,0.25,False,0.8489145863839866,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.1613554949186554,0.3,0,0.42,0.08,300,0.4075646653650916,0.2,20,1.241439850391836,0.0182985285434026,3.3593742938281022e-18,0.2,plastic,primary,,False,synchronous,50,260,400,4,-1,1.0,0.6,0.6,100,0.0069103156610957,0,0,40,0.9998285322359396,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4799084565679205,0.5,-0.3164501992436874,0.0,0.125,0.3288558614181697,honeycomb_nnn__ql__fixed__intr0__struct0__alpha_async__baseline__s4__a5fadc771b,0.0098754802622974,0.0026489382070117,0.25,False,0.2723069912474558,0.002,0.016,ql,0.68,honeycomb_nnn,50,100,0.9,0.5939762299913952,0.3,0,0.42,0.08,300,0.4797961053083432,0.2,20,0.9982290787541096,,1.973394902380157e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0135034341548127,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.412838171813914,0.5,-0.2597963667951136,0.0,0.125,0.241429593658946,honeycomb_nnn__ql__plastic__intr0__struct0__alpha_async__imprint__s4__7329b2fe8a,0.0001235363504575,-0.0054246510503752,0.25,False,0.6394440923459832,0.002,0.016,ql,0.68,honeycomb_nnn,50,100,0.9,0.4145934491738147,0.3,0,0.42,0.08,300,0.4130119979852368,0.2,20,0.9967486235320936,,2.988569888357601e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0209632237298864,0,0,40,0.9993784293552812,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3043791670874931,0.5,0.1973899876418954,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__block_async__imprint__s5__188cd889dc,0.0841281366391277,0.0806045202997764,0.25,False,0.5607648970357417,0.002,0.016,markov,0.68,square_vn,50,100,0.9,0.2615694779878139,0.3,0,0.42,0.08,300,0.3178535396476487,0.2,20,1.5342517854956037,,3.036720932718249e-18,0.2,fixed,primary,,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0332542632322223,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.2989009777068152,0.5,0.215477613865269,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__block_async__lesion__s5__2295e1d2cb,0.0863693502730567,0.0823176223727377,0.25,False,0.5529471616758714,0.002,0.016,markov,0.68,square_vn,50,100,0.9,0.2567060858519771,0.3,0,0.42,0.08,300,0.3102838348821283,0.2,20,1.526791113023963,,2.4598578560376253e-18,0.2,plastic,primary,0.0553935746711604,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0333490818106755,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4007150974405148,0.5,-0.2492285832407073,0.0,0.125,0.2524303505234135,square_vn__ql__fixed__intr0__struct0__block_async__order_ab__s5__710ea1e976,0.0023179689109796,0.0008351114284091,0.25,False,0.7492462209461024,0.002,0.016,ql,0.68,square_vn,50,100,0.9,0.3392685122889799,0.3,0,0.42,0.08,300,0.3998033053825837,0.2,20,1.4231503242037176,-0.0014828574825705,1.9168489164730127e-18,0.2,fixed,primary,,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0029003575361392,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4001502862430354,0.5,-0.2495682280029326,0.0,0.125,0.2508244014909743,square_vn__ql__plastic__intr0__struct0__block_async__order_ba__s5__8868d411ab,-0.0097977043894104,0.0015172622592959,0.25,False,0.7475063466659633,0.002,0.016,ql,0.68,square_vn,50,100,0.9,0.3404014310858567,0.3,0,0.42,0.08,300,0.3990727615693233,0.2,20,1.4338665849193568,0.0113149666487064,2.135467712347333e-18,0.2,plastic,primary,,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0031332880399017,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4104966639957899,0.5,0.3602958497941018,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__synchronous__baseline__s5__6ff576dd4a,-0.0041165859499456,-0.0172139728928873,0.25,False,0.8489352505753462,0.002,0.016,markov,0.68,square_moore,50,100,0.9,0.1729625836583636,0.3,0,0.42,0.08,300,0.4156422732857072,0.2,20,1.2558904592654965,,3.0832741081189738e-18,0.2,plastic,primary,,False,synchronous,50,260,400,5,-1,1.0,0.6,0.6,100,0.0059851010626468,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4100512803684483,0.5,0.3365837713891328,0.0,0.125,0.2117125056436238,square_moore__ql__fixed__intr0__struct0__synchronous__imprint__s5__714faa4070,0.0108691198853922,-0.0048752153634078,0.25,False,0.836746122072873,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.1833618197167851,0.3,0,0.42,0.08,300,0.4110960324570628,0.2,20,1.2603073849488828,,2.280459955486283e-18,0.2,fixed,primary,,False,synchronous,50,260,400,5,-1,1.0,0.6,0.6,100,0.0053461769076101,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4055621852664515,0.5,0.3738861173103799,0.0,0.125,0.2205306523603308,square_moore__ql__plastic__intr0__struct0__synchronous__lesion__s5__d05e2d6285,-0.0139799541591539,0.0023541951774339,0.25,False,0.8360426855935936,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.1761133455482898,0.3,0,0.42,0.08,300,0.4095606723120815,0.2,20,1.2858466520387,,2.7633684602166724e-18,0.2,plastic,primary,-0.04394073083948,False,synchronous,50,260,400,5,-1,1.0,0.6,0.6,100,0.005913778878995,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4491892178433093,0.5,-0.2796962909045103,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__synchronous__order_ab__s5__69567eac5c,0.014366056928339,0.0062038261827242,0.25,False,0.6475937705713704,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.4041370768767041,0.3,0,0.42,0.08,300,0.4497975630650182,0.2,20,1.3341893126320388,-0.0081622307456147,2.333317812354189e-18,0.2,fixed,primary,,False,synchronous,50,260,400,5,-1,1.0,0.6,0.6,100,0.0183839497229334,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4260999536388724,0.5,-0.1535066696535879,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__synchronous__order_ba__s5__bfc2b8ba08,0.0236692393670823,-0.0008957042872346,0.25,False,0.7090096421664827,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.3341398764307478,0.3,0,0.42,0.08,300,0.4266364781607539,0.2,20,1.3212322275511952,-0.0245649436543169,2.1817157622908432e-18,0.2,plastic,primary,,False,synchronous,50,260,400,5,-1,1.0,0.6,0.6,100,0.0121138697897048,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4650975059128517,0.5,-0.4110343157748048,0.0,0.125,0.2911118045423712,hex_cells__ql__fixed__intr0__struct0__alpha_async__baseline__s5__bda295db73,-0.0095046436867362,-0.0013828434453227,0.25,False,0.5560848298252695,0.002,0.016,ql,0.68,hex_cells,50,100,0.9,0.5278569737827817,0.3,0,0.42,0.08,300,0.4640432259682432,0.2,20,1.280539319946308,,1.4137854354389097e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0150560801488182,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4408116932115327,0.5,-0.3400333594196348,0.0,0.125,0.2708087424062538,hex_cells__ql__plastic__intr0__struct0__alpha_async__imprint__s5__55cd01166a,0.0055442089513775,-0.0029937853929966,0.25,False,0.6028139222803661,0.002,0.016,ql,0.68,hex_cells,50,100,0.9,0.4675546950106249,0.3,0,0.42,0.08,300,0.4355432322233474,0.2,20,1.3125586679741574,,1.532909338868053e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0073869162399814,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.1787097631491614,0.5,0.4389901369378924,0.0,0.125,0.0,honeycomb__markov__fixed__intr0__struct0__alpha_async__lesion__s5__3914aea68d,0.229680287555212,0.2073358355913098,0.25,False,0.321740406724889,0.002,0.016,markov,0.68,honeycomb,50,100,0.9,0.15921409644901,0.3,0,0.42,0.08,300,0.1693061091586243,0.2,20,1.3003234399256476,,2.6725053495796885e-18,0.2,fixed,primary,0.2073660493046879,False,alpha_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.1958167644239497,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.1117750791158648,0.5,0.5138197476763484,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__alpha_async__order_ab__s5__e3f4e967f8,0.3425525198893465,0.3038441309067866,0.25,False,0.2038754721526385,0.002,0.016,markov,0.68,honeycomb,50,100,0.9,0.1005037321127853,0.3,0,0.42,0.08,300,0.1062316687677358,0.2,20,0.9807381092653842,-0.0387083889825599,2.134323850541126e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.1085089594857185,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3084125369543283,0.5,0.1316678541919584,0.0,0.125,0.3577812081868222,honeycomb__ql__fixed__intr0__struct0__alpha_async__order_ba__s5__aba6273902,0.089874942131473,0.0782428343624339,0.25,False,0.6358994898984226,0.002,0.016,ql,0.68,honeycomb,50,100,0.9,0.2468143839598105,0.3,0,0.42,0.08,300,0.2880826299772541,0.2,20,1.523416780561568,-0.011632107769039,2.212254560447229e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.068188373019878,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3984723024179307,0.5,-0.2129071495952162,0.0,0.125,0.2641830474176987,honeycomb__ql__plastic__intr0__struct0__block_async__baseline__s5__de603e5c91,-0.0039517915845715,0.0059036162497289,0.25,False,0.7348587728350395,0.002,0.016,ql,0.68,honeycomb,50,100,0.9,0.3387010038541599,0.3,0,0.42,0.08,300,0.3969333732479028,0.2,20,1.4856407661967057,,2.4459500389801173e-18,0.2,plastic,primary,,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.002285611089099,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4534820206410809,0.5,-0.2900648542800418,0.0,0.125,0.0,extended_moore_r2__markov__fixed__intr0__struct0__block_async__imprint__s5__611df27a69,0.0164005584008398,0.0044931708155537,0.25,False,0.4471888279791712,0.002,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.5040675006923463,0.3,0,0.42,0.08,300,0.4534780415026522,0.2,20,0.972594157547264,,2.7943422154922727e-18,0.2,fixed,primary,,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.3442577288413536,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3622672941833338,0.5,-0.1547900531905286,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__block_async__lesion__s5__ee8d7f3986,0.0056469039125416,-0.0299424174569437,0.25,False,0.7942415572475101,0.002,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.2262018313136295,0.3,0,0.42,0.08,300,0.3580402249308328,0.2,20,0.3605801126218164,,5.305437940587965e-18,0.2,plastic,primary,0.0180349490033912,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0492788862951196,0,0,40,0.9080905992798354,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4507409912334095,0.5,-0.2899895993624097,0.0,0.125,0.2788413617784522,extended_moore_r2__ql__fixed__intr0__struct0__block_async__order_ab__s5__303f84c7cd,0.0109090195575194,0.0004483024226031,0.25,False,0.5112374161130171,0.002,0.016,ql,0.68,extended_moore_r2,50,100,0.9,0.4878847979445321,0.3,0,0.42,0.08,300,0.4498060984384453,0.2,20,0.9652979520022926,-0.0104607171349162,8.730148289292919e-18,0.2,fixed,primary,,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.3493966952620088,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3759753498233517,0.5,-0.1770608268978064,0.0,0.125,0.1945051757078957,extended_moore_r2__ql__plastic__intr0__struct0__block_async__order_ba__s5__b564c40dcf,-0.0098789455966107,-0.0257284687943477,0.25,False,0.8204475865514433,0.002,0.016,ql,0.68,extended_moore_r2,50,100,0.9,0.2239821611828509,0.3,0,0.42,0.08,300,0.3711754803958759,0.2,20,0.2541778700820954,-0.0158495231977369,4.622445356075435e-18,0.2,plastic,primary,,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0347526896261523,0,0,40,0.9261268647119342,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4151776925813061,0.5,0.4257923079968993,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__synchronous__baseline__s5__c4445eb627,-0.0285336960469614,-0.0053688706180425,0.25,False,0.8652438458151469,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.1534852650911267,0.3,0,0.42,0.08,300,0.4150435943762668,0.2,20,1.1879053474247467,,3.9257917483834616e-18,0.2,plastic,primary,,False,synchronous,50,260,400,5,-1,1.0,0.6,0.6,100,0.0091998113717985,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4184571784531375,0.5,0.4523326952347545,0.0,0.125,0.2156864328225648,extended_hex_r2__ql__fixed__intr0__struct0__synchronous__imprint__s5__655d57cd7d,0.0097978239291674,0.003568067202368,0.25,False,0.8567318403109093,0.002,0.016,ql,0.68,extended_hex_r2,50,100,0.9,0.1555362380684439,0.3,0,0.42,0.08,300,0.4089492985410666,0.2,20,1.2716374941810746,,3.600919991124234e-18,0.2,fixed,primary,,False,synchronous,50,260,400,5,-1,1.0,0.6,0.6,100,0.0128987151268428,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4065301224888045,0.5,0.4240147489419723,0.0,0.125,0.2182601409302096,extended_hex_r2__ql__plastic__intr0__struct0__synchronous__lesion__s5__401728d75e,-0.0475002353438574,-0.0040795562913352,0.25,False,0.8439974362611681,0.002,0.016,ql,0.68,extended_hex_r2,50,100,0.9,0.1607956478871798,0.3,0,0.42,0.08,300,0.4072731732627985,0.2,20,1.2281782344574068,,3.2816803113253153e-18,0.2,plastic,primary,-0.0775951553956026,False,synchronous,50,260,400,5,-1,1.0,0.6,0.6,100,0.0101865666953055,0,0,40,0.9912980109739368,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4135062753506822,0.5,0.4375377572722255,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__synchronous__order_ab__s5__daf0c89888,0.0286586185116256,0.054001361598156,0.25,False,0.8535444311126799,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.1580232765982821,0.3,0,0.42,0.08,300,0.4096129874830405,0.2,20,1.2809183974471785,0.0253427430865304,2.8877021065408223e-18,0.2,fixed,primary,,False,synchronous,50,260,400,5,-1,1.0,0.6,0.6,100,0.0066766923005656,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4057168408087012,0.5,0.4311173465234062,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__synchronous__order_ba__s5__ae32d77e0e,0.0236013586132896,-0.0009594899663858,0.25,False,0.8462489822506605,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.1583383675543885,0.3,0,0.42,0.08,300,0.4074457411638117,0.2,20,1.2669073162917222,-0.0245608485796755,3.0590294487485535e-18,0.2,plastic,primary,,False,synchronous,50,260,400,5,-1,1.0,0.6,0.6,100,0.0088481111149776,0,0,40,0.9998499657064472,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4803127333871527,0.5,-0.3169111213397143,0.0,0.125,0.3288615361064027,honeycomb_nnn__ql__fixed__intr0__struct0__alpha_async__baseline__s5__5920eef4d2,0.0019331479158352,0.0001035684772691,0.25,False,0.2722103544628181,0.002,0.016,ql,0.68,honeycomb_nnn,50,100,0.9,0.5941159921539693,0.3,0,0.42,0.08,300,0.4801989528153831,0.2,20,0.9982010750657808,,2.547067887400324e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0147741770113396,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4091583448946458,0.5,-0.2515283444258265,0.0,0.125,0.2382203676098925,honeycomb_nnn__ql__plastic__intr0__struct0__alpha_async__imprint__s5__f9e10dc6f3,-0.0045072573039648,-0.0004502511923106,0.25,False,0.6641222719445784,0.002,0.016,ql,0.68,honeycomb_nnn,50,100,0.9,0.3965931773413436,0.3,0,0.42,0.08,300,0.4087654310287754,0.2,20,0.9676000207142812,,3.020426166299699e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0217849957850265,0,0,40,0.9993569958847736,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3018952646520451,0.5,0.1977864702742595,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__block_async__lesion__s1__2679ea0e27,0.0820338380379619,0.0785672776803698,0.25,False,0.5564603342028012,0.002,0.016,markov,0.68,square_vn,50,100,0.9,0.2619360818319171,0.3,0,0.42,0.08,300,0.31429500504895,0.2,20,1.525352235793347,,2.339155715076163e-18,0.2,fixed,primary,0.0506165846088261,False,block_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.0347173466669276,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.151921250630474,0.5,0.4890747742438134,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__block_async__order_ab__s1__20ea98d8b0,0.2452346081377104,0.2306244697932911,0.25,False,0.2822936741118533,0.002,0.016,markov,0.68,square_vn,50,100,0.9,0.1320812906942078,0.3,0,0.42,0.08,300,0.1600862098731194,0.2,20,1.1701890466445757,-0.0146101383444192,4.041833076811859e-18,0.2,plastic,primary,,False,block_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.0953003145660817,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.402871436863777,0.5,-0.2461339106982873,0.0,0.125,0.252547739410855,square_vn__ql__fixed__intr0__struct0__block_async__order_ba__s1__674c79aeae,0.0026964853775677,0.0003936593532876,0.25,False,0.7488850984585758,0.002,0.016,ql,0.68,square_vn,50,100,0.9,0.3397206895501636,0.3,0,0.42,0.08,300,0.3990992384791453,0.2,20,1.4298780985073962,-0.0023028260242801,2.4133837473650482e-18,0.2,fixed,primary,,False,block_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.0027839488477271,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4225860231900746,0.5,0.3176603415980485,0.0,0.125,0.0,square_moore__markov__fixed__intr0__struct0__synchronous__baseline__s1__784ba242cc,0.0044295013990732,0.0129947870930988,0.25,False,0.8524518358475417,0.002,0.016,markov,0.68,square_moore,50,100,0.9,0.1809991703839822,0.3,0,0.42,0.08,300,0.4165829389058371,0.2,20,1.2285589254425135,,2.662003692884035e-18,0.2,fixed,primary,,False,synchronous,50,260,400,1,-1,1.0,0.6,0.6,100,0.0051518059576486,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4188865596595814,0.5,0.3374161846270923,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__synchronous__imprint__s1__2784e17e2f,0.0037687653305651,-0.0011099461098843,0.25,False,0.8541169535021809,0.002,0.016,markov,0.68,square_moore,50,100,0.9,0.1766581447731426,0.3,0,0.42,0.08,300,0.4167954570529724,0.2,20,1.2428589329908726,,2.965106685266952e-18,0.2,plastic,primary,,False,synchronous,50,260,400,1,-1,1.0,0.6,0.6,100,0.0053134739699295,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4113870162051357,0.5,0.3242897733021564,0.0,0.125,0.2159464884187348,square_moore__ql__fixed__intr0__struct0__synchronous__lesion__s1__cbba8ce56a,0.0030460188707435,0.0134549106791566,0.25,False,0.8414985453341577,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.1829686356007172,0.3,0,0.42,0.08,300,0.4107635413070097,0.2,20,1.245525704426313,,2.617914936416366e-18,0.2,fixed,primary,-8.769967801509431e-06,False,synchronous,50,260,400,1,-1,1.0,0.6,0.6,100,0.0047568091794739,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
